route_id,trip_id,direction_id,year,month,twenty_pct_occupancy,thirty_pct_occupancy,forty_pct_occupancy,median_occupancy,sixty_pct_occupancy,seventy_pct_occupancy,seventy_five_pct_occupancy,seventy_five_pct_occupancy_1,eighty_pct_occupancy,ninety_fifth_pct_occupancy,max_occupancy
4,137002,0,2019,7,6,8,11,12,13,15,15,15,16,22.599999999999923,30
4,139740,1,2020,4,7,9,10,10,13,15,15,15,15,18,20
4,139639,0,2020,2,5,6,9,11,13,14,15,15,16,20,26
4,139819,1,2020,1,6,8,10,12,13,13.699999999999985,15,15,15,19,20
4,151742,0,2020,4,8,10,12,13,14,15,15,15,15,19,23
4,136989,0,2019,6,4,7,9,11,12,14,15,15,16,21,24
4,139666,0,2019,9,6,7,8,10,11,13,15,15,17,22,25
4,134434,0,2019,3,7,8,9,10,12.799999999999988,14,15,15,16.400000000000023,20,21
9,140132,1,2020,1,4,6,7.600000000000021,9,10,14,15,15,15,21,26
4,134454,0,2019,4,9,11,12,13,14,14,15,15,15,18,20
4,139667,0,2020,1,7,8,10,11,12,14,15,15,16,20,26
9,140169,0,2019,11,2,3,5,12,12,15,15,15,18,19,19
4,139721,1,2020,2,5,6,7,9.5,11,13.099999999999962,15,15,16,21,25
4,137133,0,2019,7,8,9,10,11,12,15,15,15,17,19,21
4,139812,1,2019,10,5,7,9,10,11,14,15,15,15,17,17
4,137168,1,2019,8,6,6,7,12,13,15,15,15,16,17,19
4,139836,1,2019,11,5,8,10,12,12,14,15,15,15,16,17
4,139788,0,2019,10,5,6,6,8,10,11.999999999999986,15,15,17,21.499999999999986,24
4,137167,1,2019,7,8,8,10,11,13,14,15,15,16,17,18
4,139827,1,2019,12,7,8,11,11,12,15,15,15,15,16,17
4,137076,1,2019,5,5,7,9,10,12,14,15,15,16,25,31
9,137513,0,2019,6,5,6,7,10,11,15,15,15,17,21,21
9,134874,0,2019,4,5,6,8,9,14,15,15,15,15,17,17
4,139773,0,2020,4,7,7,12,14,14,15,15,15,15,15,15
4,136985,0,2019,7,6,7,9,11,12,14,15,15,17,21,27
4,151764,0,2020,5,7,9,11,12,13,14,15,15,16,17,21
4,139738,1,2020,2,5,8,9,11,12,14,15,15,16,28,36
4,139849,0,2019,10,6,9,11,12,13,14,15,15,15,17,18
4,134444,0,2019,4,12,12,13,13,14,14,15,15,15,18,19
4,139813,1,2019,10,10,11.299999999999999,13,13,14,15,15,15,15,19,19
4,134394,1,2019,5,6,8,9,9,11,14.699999999999987,15,15,16,20,22
9,134880,1,2019,4,4,6,7,9,11,15,15,15,16,17,17
4,139822,1,2019,12,6.0000000000000009,8,12,13,14,14,15,15,15,15,16
4,134302,0,2019,5,4,5,5,8,12.199999999999992,15,15,15,16,18,19
1,138382,1,2019,9,6,8,9,10,12,14,15,15,16,17,18
4,134331,0,2019,5,8,10,11,12,13,14,15,15,15,16,17
9,134800,1,2019,5,5,5,7,11,14,14,15,15,15,20,20
4,139682,0,2019,10,3,6,8,10,12,14,15,15,17,22,30
4,139820,1,2020,3,5,7,9,9.5,11,14,15,15,15,18,20
4,134494,1,2019,2,10,11,11,12,12,13,15,15,26,29,30
4,137129,0,2019,6,6,9,9,11,12,14,15,15,18,24,25
9,134872,0,2019,4,3,4,5,6,6,14,15,15,15,15,16
4,139804,1,2020,2,4,5,7,9,11,14,15,15,16,19,19
9,140132,1,2019,11,4,5,7.0000000000000107,10,12,14,15,15,16,19,25
4,139774,0,2019,11,9,11,13,14,14,15,15,15,17,21,22
16,139189,0,2020,2,2,2,2,3,15,15,15,15,15,15,17
4,150565,1,2020,5,7,9.5999999999999979,11,13,13,14.399999999999988,15,15,16,17,17
4,137034,0,2019,7,5,7,8,10,12,14,15,15,17,22,33
4,139812,1,2019,9,1,2,3,3,7,13,15,15,15,16,18
4,134323,0,2019,4,7,8,10,11,12,14,15,15,15,20,23
4,137176,1,2019,7,7,9,10,11,12,14,15,15,15,16,18
4,136989,0,2019,5,4,7,8,9,11,14,15,15,16,20,27
4,139836,1,2019,10,11,11,11,12,13,13,15,15,15,15,16
4,139784,0,2020,4,9,10,12,13,14,14,15,15,16,16,16
4,134443,0,2019,5,9,9,14,14,15,15,15,15,17,19,20
4,137184,1,2019,5,7.0000000000000036,9,9,12,12,13.999999999999986,15,15,15,19,21
9,140200,0,2020,1,5,8,10,10,12,14,15,15,15,18,18
4,134487,1,2019,3,6,7,10,11,12,13,15,15,16,21,22
4,137190,0,2019,6,8,10,11,12,13,15,15,15,16,18,19
9,137504,1,2019,6,5,6,8,10,13,15,15,15,17,21,23
4,139770,0,2019,9,8,9,11,11,14,15,15,15,16,18,18
4,136971,0,2019,8,4,5,7,9,12,14,15,15,18,25,28
4,136979,0,2019,8,5,7,8,11,12,13,15,15,19,25,26
4,137011,0,2019,7,6,7,8,10,13,14,15,15,16,22.549999999999926,29
4,137022,0,2019,8,8,10,11,12,13,14,15,15,15,18,25
4,134325,0,2019,5,8,9,10,11,12,15,15,15,16,20,20
4,134506,1,2019,4,6,9,11,11,11,14,15,15,15,21,22
4,137161,1,2019,8,6,8,9,10,12,14,15,15,18,21,21
4,139659,0,2020,1,5,7,9,10,12,14,15,15,15,22,28
4,139771,0,2020,1,9,10,11,12,13,14,15,15,18,25,27
1,133113,0,2019,5,14.6,15,15,15,15,15,15,15,15,15,15
4,139762,0,2020,2,7,9,10,12.5,13,14.099999999999978,15,15,17,19,20
4,137081,1,2019,6,4,5,7,9,12,14,15,15,16,20,26
4,137202,1,2019,5,5,5,6,11,13,15,15,15,15,21.599999999999984,23
4,139661,0,2019,9,7,9,10,12,13,14,15,15,16,19,19
4,137204,1,2019,5,7,8,11,12,13,14,15,15,15,17,19
4,137079,1,2019,7,4,5,6,7,11,13,15,15,16,19,24
4,139842,0,2020,3,4,8,9,11,14,15,15,15,16,19,21
21,139368,0,2019,10,3,3,3,3.5,5.5999999999999988,11,15,15,15,15,15
1,133016,0,2019,5,4,4,4,4,11.599999999999998,15,15,15,16,16,16
4,139657,0,2019,11,7,7,7,11,14.599999999999987,16,16,16,16,23,24
4,150567,1,2020,4,8,11,12,13,15,16,16,16,16,17,18
4,137050,1,2019,8,4,8,10,12,15,16,16,16,17,22,26
16,139208,1,2019,9,5,5,5,10.5,16,16,16,16,16,16,16
4,139682,0,2019,9,6,7,8,10,12,14,16,16,16,25,33
4,137196,0,2019,5,9,10,11,12,13,13,16,16,17,19,20
4,134447,0,2019,5,14,15,15,15,16,16,16,16,16,17,17
4,137143,0,2019,8,9,10,10,12,14,16,16,16,17,18,18
4,139769,0,2020,1,7,9,10,12,14,15,16,16,16,20,23
4,139771,0,2020,2,9,11,11,13,14,15,16,16,16,18,21
9,137455,0,2019,8,5,6,9,11,14,15,16,16,17.200000000000021,22,24
4,134503,1,2019,1,4,5,7,8,11,11,16,16,25,33,34
4,139719,1,2019,9,4,6,9.2000000000000171,12,14,16,16,16,17,20,24
9,134875,0,2019,4,7,8.9999999999999982,12,13,14,15,16,16,17,26,28
4,137148,1,2019,8,9,10,11,13,14,15,16,16,16,21,22
9,134849,1,2019,5,4.2000000000000011,8,9,14,15,15,16,16,16,17,17
4,134402,1,2019,5,5,6,10,12.5,14,15,16,16,16,19,22
4,139859,1,2020,2,6,9,10,10,14,15,16,16,17,22,23
4,137001,0,2019,6,7,10,11,12,14,15,16,16,17,20,24
4,134397,1,2019,5,5,5,6,7,8,11,16,16,25,33,35
4,139774,0,2020,1,8,10,11,13,14,15,16,16,17,19,20
4,137016,0,2019,6,4,6,8,10,12,15,16,16,16,21,24
9,140205,0,2019,12,6,6,10,11,14.799999999999997,16,16,16,18,25,25
4,134446,0,2019,5,10,10,13.200000000000003,15,16,16,16,16,17,21,21
4,137081,1,2019,7,6,7,9,11,13,15,16,16,17,24,38
4,134509,1,2019,4,11,12,12.400000000000004,13,13,15,16,16,16,18,20
4,137017,0,2019,5,7,9,11,13,14,15,16,16,16,20,27
4,134493,1,2019,3,6,7,7,8,10,15,16,16,17,21,22
4,134355,0,2019,3,7,9,10,11,13,15,16,16,17,21,28
4,137014,0,2019,5,6,8,10,11,12,14,16,16,17.200000000000074,22,32
4,139753,1,2019,11,8,9,10,11,13,15,16,16,17,19,22
4,137157,1,2019,6,8,9,10,11,13,15,16,16,17,21,22
10A,138568,0,2019,12,8,10.6,12.8,14,14,16,16,16,16,16,16
4,137067,1,2019,5,6,8,10,11,13,15,16,16,18,21,26
4,136998,0,2019,5,6,8,10,12,13,15,16,16,17,26,32
13,138727,0,2019,9,5,6,8,9,12,14,16,16,18,25,27
10A,133219,1,2019,5,5,8.3999999999999968,10,11,15,15,16,16,17,19,19
4,139651,0,2019,9,6,8,9,11,13,15,16,16,16,21,27
4,137134,0,2019,8,8,10,13,15,15,16,16,16,18,32.29999999999999,33
4,134497,1,2019,2,10,12,13,14,15,15,16,16,17,23,25
4,139723,1,2019,9,6,8,9,11,12,15,16,16,16,23,24
4,139751,1,2019,11,7,8,9,11,14,15,16,16,18,26,30
4,139814,1,2020,2,7.4000000000000039,9,10,11,11,15,16,16,17,20.899999999999984,22
4,139852,0,2020,1,5,7,10,13,14,15,16,16,16,19,20
16,139204,1,2019,10,4,4,5,6,6,14,16,16,18,19,19
4,137191,0,2019,8,10,10.1,11,13.5,14.199999999999998,16,16,16,16,18,18
4,134345,0,2019,4,6,8,9,11,13,15,16,16,18,23,28
4,134521,0,2019,2,5,8,10,10,12,15,16,16,16.600000000000016,20,21
4,139683,0,2019,10,5,6,9,11.5,13,15,16,16,17,21.849999999999948,24
4,139678,0,2019,11,5.6000000000000094,8,11,12,14,15,16,16,16.400000000000038,22,27
4,134300,0,2019,4,8,10,11,12,14,15,16,16,17,23,29
4,134394,1,2019,4,5,7,9,11,12,14,16,16,17,22,26
4,139666,0,2020,2,8,10,12,13,14,15,16,16,16,20,25
4,134471,0,2019,1,9,10,12,12,13,14,16,16,16,18,18
4,139725,1,2020,1,7,8,10,11,13,15,16,16,17,21,28
4,134413,1,2019,5,11,11,12,13,14,14,16,16,16,18,18
4,137017,0,2019,8,9,10,10.600000000000019,12,13,15,16,16,17,19,23
4,137006,0,2019,5,5,7,8,9,12,14,16,16,18,26,35
4,139816,1,2019,9,7,9,10,11,13,14.599999999999993,16,16,17,22.099999999999994,26
4,139814,1,2019,10,4,4,5,8,11,15,16,16,16,18,19
4,139770,0,2020,3,12,12,13,13,14,14.699999999999987,16,16,16,18,19
4,137048,1,2019,8,6,9,11,13,13,15,16,16,17,22.949999999999964,25
4,137172,1,2019,8,8,10.799999999999997,12,13,15,16,16,16,20,23,24
4,139842,0,2020,2,4,7,7,7,8,13,16,16,17,19,20
4,139669,0,2020,2,6,8,9,11,13,15,16,16,18,24,28
4,139824,1,2019,9,8,9,12,13,15,16,16,16,16,17,17
9,137455,0,2019,6,5,7,9,11,13.399999999999975,16,16,16,17,21,23
4,150564,1,2020,5,9.4000000000000021,11,13,14,15,16,16,16,17,20,22
4,134344,0,2019,4,5,8,10,12,14,15,16,16,17,21,28
4,137124,0,2019,6,8,9,11,12,13,16,16,16,17,22,26
4,139691,0,2019,9,5,8,10,12,14,15,16,16,17,20,30
9,134869,0,2019,2,5,6,6,7,8,15,16,16,18,20,20
4,134454,0,2019,3,10,12,13,14,15,16,16,16,16,29,34
4,139669,0,2020,1,7,9,11,13,14,15,16,16,18,25,31
4,137133,0,2019,5,8,9,10,11,13,15,16,16,17,27,28
4,136997,0,2019,8,4,5,6,7,9,14,16,16,17,21,25
4,137058,1,2019,8,8,10,12,13,14,15,16,16,18,24,25
4,137131,0,2019,6,9,10,11,12,13,16,16,16,16,18,19
4,139779,0,2019,9,5,7,8,8,11,14,16,16,16,17,18
4,134358,0,2019,5,6.6000000000000032,7,9,10,12,16,16,16,17,19.349999999999987,23
4,139725,1,2020,4,3,4,6,9,11.799999999999992,16,16,16,17,21,22
1,138448,0,2019,9,8.6,9,9,9,14,16,16,16,16,16,16
4,134457,0,2019,4,5,9,11,13,14,16,16,16,16,18,19
4,139827,1,2020,3,9,9,10,14,15,15,16,16,18,19,20
4,139722,1,2019,10,5,7,9,12,13,15,16,16,17,24,32
4,139860,1,2020,3,7,8,9,11,13,15,16,16,16,20.449999999999985,22
4,137203,1,2019,5,10,12,13,14,15,16,16,16,17,19,19
16,139238,1,2020,1,9,11,14,14,14,15,16,16,16,16,16
4,137050,1,2019,7,6,7,10,11,13,15,16,16,18,24,29
4,137001,0,2019,5,8,9,10,11,13,15,16,16,17,24,42
4,137173,1,2019,6,7,9.1999999999999957,10,11,14,15,16,16,18,22,24
4,139772,0,2020,1,6,9,10,13,14.599999999999991,15,16,16,16,19,20
16,139238,1,2019,12,11,11,15,16,16,16,16,16,16.400000000000006,18,18
4,139698,1,2020,3,6,8,10,12,14,16,16,16,17,24,25
4,136983,0,2019,8,8,10,11,12,14,15,16,16,17,21,22
4,139816,1,2020,2,8,9,10,12,13,14.399999999999984,16,16,17,32,35
16,133844,0,2019,1,2,2,5,9,9,9,16,16,16,16,17
4,139775,0,2020,3,10,11,13,14,15,16,16,16,17,20,22
4,139861,1,2019,12,9,9,12,14,15,16,16,16,16,18,18
9,140121,0,2020,3,4,5,7,10,12,14,16,16,16,22,28
4,134484,1,2019,4,7,8,9,11,13,15,16,16,18,22,22
4,134336,0,2019,3,8,9,10,11,14,15,16,16,16,21,29
4,134489,1,2019,1,13,13,14,15,16,16,16,16,16,17,17
4,137201,1,2019,8,6,9,10,12,12,15,16,16,16,17,25
4,136981,0,2019,6,4,6,8,11,13,15,16,16,18,24,30
4,139658,0,2019,12,8,9,11,12,13,15,16,16,17,24,26
4,134494,1,2019,3,2.4000000000000048,8,9,11,13,16,16,16,16.600000000000019,23,23
4,139747,1,2019,9,5,7,9,11,12.399999999999981,15,16,16,17,25,29
4,139723,1,2019,11,6,9,10,11,13,15,16,16,17,20,22
4,136976,0,2019,5,7,9,10,12,14,16,16,16,17,23,28
4,139822,1,2020,2,9,10,11,13,14,15,16,16,17,23.649999999999981,29
4,139743,1,2019,10,8,9,11,12,13,15,16,16,16.400000000000048,21,27
4,139655,0,2019,12,6,8,10,12,14,15,16,16,17,20,24
4,151808,1,2020,5,7,8,10.400000000000025,12,13,14,16,16,17,22,27
4,137032,0,2019,5,9,10,12,13,14,16,16,16,18,24,28
9,134854,1,2019,2,6,6,8.2000000000000028,10,12,14,16,16,16.400000000000006,18.849999999999994,21
4,139854,1,2020,1,7,8,14,15,16,16,16,16,16,19,19
4,139721,1,2019,10,6,7,10,12,14,16,16,16,17,22,27
4,137015,0,2019,8,8,9,11,13,15,16,16,16,17,20,28
4,134449,0,2019,1,8,10,12,14,15,16,16,16,24.800000000000011,31,32
9,140171,0,2019,10,5,6,6,9,10,12,16,16,17,23,23
4,139647,0,2019,9,10,11,13,13,14,16,16,16,16,18,20
4,139776,0,2019,12,5,7,8,9,10,13.799999999999986,16,16,17,21,21
4,134393,1,2019,5,6,8,10,11,12,15,16,16,17,19,21
4,134389,1,2019,3,5,7,8,10,12,15,16,16,17,26,30
4,137188,0,2019,8,12,12,14,15,15,16,16,16,17,19,19
4,139784,0,2019,10,10,12,13,14,15,16,16,16,18,21,22
4,134434,0,2019,5,9.6000000000000014,10,11,12,14.799999999999997,16,16,16,16.400000000000006,17,17
4,137192,0,2019,5,6,7,8,9,10,14,16,16,17,18,18
9,137542,1,2019,7,3,5,8,10,12,15,16,16,19,24,25
4,137166,1,2019,6,7,9,11,13,15,15,16,16,16,18,20
16,139205,1,2019,10,9,12,13,13,13,14,16,16,16,17,17
4,151782,1,2020,5,6,7,8,10,12,15,16,16,17,21,24
9,140200,0,2019,9,6,7,9,11,11,14,16,16,17,27,27
4,139738,1,2019,10,5,8,9,11,12,15,16,16,17,28,31
4,134524,0,2019,4,6,6,7,7,15,16,16,16,16,18,19
4,134390,1,2019,5,7,8,10,12,14,14,16,16,16,23,27
21,136743,0,2019,8,14,15,16,16,16,16,16,16,16,16,16
4,137122,0,2019,5,8,9,10,12,12,13,16,16,19.000000000000018,26,28
1,133039,1,2019,5,8,9,11,12,13,15,16,16,16,19,19
4,137120,0,2019,6,7,11,12,14,15,16,16,16,17,24,26
4,139845,0,2020,1,7,8,9,9,12.399999999999995,15,16,16,17,17,18
9,137547,1,2019,6,6,8,10,12,14,15,16,16,16,20,21
4,137079,1,2019,8,3.000000000000004,8,9,10,11,14.499999999999993,16,16,19,22,24
4,137046,1,2019,6,7,9,10,12,13,15,16,16,17,23,37
4,134405,1,2019,5,5,6,9,11,12,14,16,16,18.800000000000011,29,30
4,139738,1,2019,12,3,5,7,8,11,14,16,16,17,27,32
4,136981,0,2019,5,5,8,10,11,12,14,16,16,17,24,31
4,139781,0,2019,9,9,9,13,15,16,16,16,16,16,18,18
1,138513,1,2020,4,11,13,15,15,15,16,16,16,16,17,17
4,150555,0,2020,4,11,12,14,14,14,15,16,16,16,16,16
4,137144,0,2019,8,11,12,13,14,15,15,16,16,17,21.299999999999986,23
4,139679,0,2020,1,7,9,10,11,13,15,16,16,18,24,28
4,137131,0,2019,5,5.6000000000000041,7,11,11,13,16,16,16,17,31,34
4,139795,0,2019,10,6,6,6,8,14,15.899999999999995,16,16,16,17,17
4,134521,0,2019,1,9,10,12,12,14,16,16,16,18,21,25
4,134364,1,2019,5,6,7,9,13,14,15,16,16,21,25,27
10C,138614,0,2020,4,0,0,0,1,1,1,1,1,2,2,3
2,136604,0,2019,8,0,0,0.60000000000000064,1,1,1,1,1,1.2000000000000013,3.6499999999999959,5
2,136614,1,2019,8,0,0,0,0,0.79999999999999949,1,1,1,1,2.699999999999998,4
7,140003,1,2020,2,0,0,0,0,0,1,1,1,1,4,4
8,134680,0,2019,2,0,0,0,0,0,1,1,1,1,4,4
19,139245,0,2019,12,0,0,0,0,0,1,1,1,1,3,4
3,134129,0,2019,1,0,1,1,1,1,1,1,1,1,1,1
13,136062,0,2019,7,0,0,1,1,1,1,1,1,1,3,5
21,133961,0,2019,3,0,0,0,0,1,1,1,1,2,2,7
21,150136,0,2020,5,0,0,0,0,0,1,1,1,2,4,4
10G,135992,1,2019,6,0,0,0,0,0,1,1,1,2,4,6
7,134678,1,2019,4,0,0,0,0,0,1,1,1,1,4,4
16,139213,1,2019,11,0,0,0,0,0,1,1,1,1,2,4
7,140002,1,2020,4,0,0,0,0,1,1,1,1,1,3,3
10A,138572,0,2019,10,0,0,1,1,1,1,1,1,1,3,3
7,137361,1,2019,5,0,0,0,0,0,1,1,1,1,3,4
10G,136026,1,2019,7,-1,-1,0,0,0,0,1,1,1,2,3
28,138320,0,2019,5,0,0,0,0,0,1,1,1,1,3,4
10G,138707,1,2019,12,0,0,0,0,0,1,1,1,1,2,2
2,133950,1,2019,1,0,0,0,0,1,1,1,1,2,4,4
1,138430,0,2019,10,0,0,0,0,0,1,1,1,1,1.2499999999999949,2
2,139265,0,2020,4,0,0.2999999999999991,1,1,1,1,1,1,2,4,4
21,139400,1,2019,11,-1,0,0,0,1,1,1,1,1,1,2
19,133897,0,2019,1,0,0,0,1,1,1,1,1,1,2.0999999999999654,5
3,134139,1,2019,4,0,0,0,0,0,1,1,1,1,1.0499999999999974,2
2,133938,1,2019,1,0,0,0,0,0,1,1,1,1,3,3
2,139267,0,2019,9,-1,0,0,0,0,1,1,1,1,4,6
21,136663,0,2019,12,1,1,1,1,1,1,1,1,1,2,2
3,139483,1,2019,9,0.60000000000000009,0.89999999999999991,1,1,1,1,1,1,1,1,1
15,133752,0,2019,2,0,0,0,0,0,0,1,1,1,1,1
10G,133355,1,2019,5,1,1,1,1,1,1,1,1,1,1,1
10C,138614,0,2019,12,0,0,0,0,1,1,1,1,1,3,6
9,140157,0,2020,2,0,0,0,1,1,1,1,1,1,2,2
21,136714,1,2019,5,1.1102230246251565e-15,1,1,1,1,1,1,1,3,7,7
8,134748,1,2019,4,1,1,1,1,1,1,1,1,1,1,1
7,134673,1,2019,5,0,0,0,0,0,1,1,1,1,2,2
2,139305,1,2019,11,0,0,0,1,1,1,1,1,2,5,5
9,140173,0,2020,4,1,1,1,1,1,1,1,1,1,1,1
1,151689,0,2020,4,0,0,0,0,0,0.69999999999999152,1,1,1,4,4
15,139101,0,2020,1,0,0,1,1,1,1,1,1,2,3,3
10G,138703,1,2019,11,0,0,0,0,1,1,1,1,1,2,2
21,134017,0,2019,4,0,0,0,0,1,1,1,1,1,3,3
28,135630,1,2019,4,0,0,2.9976021664879227e-15,1,1,1,1,1,1.000000000000006,3,3
1,138337,0,2019,11,0,0,0,0,0,0,1,1,1,4,4
2,136603,0,2019,12,0,0,0,0,0,0.099999999999998979,1,1,1,1.849999999999999,2
7,134678,1,2019,3,0,0,0,0,1,1,1,1,1,2,4
16,139195,0,2020,4,1,1,1,1,1,1,1,1,1,2,2
4,139695,0,2020,2,0,0,0,1,1,1,1,1,2,3,3
2,133958,1,2019,2,0,0,1,1,1,1,1,1,2,5,9
10A,138572,0,2019,9,0,0,0,0,1,1,1,1,1,1,1
28,135653,1,2019,5,1,1,1,1,1,1,1,1,1,1,1
2,136612,0,2019,8,0,0.39999999999999958,1,1,1,1,1,1,1,2,2
8,134726,0,2019,4,1,1,1,1,1,1,1,1,1,1,1
3,136804,0,2019,7,0,0,0,0,1,1,1,1,1,2,2
1,138497,0,2020,2,0,0,0,0,1,1,1,1,1,2,4
10G,138676,0,2019,11,-1.3999999999999986,-1,-1,1,1,1,1,1,1,2,2
9,140193,1,2019,10,-1,-1,-1,0,1,1,1,1,3,3,3
1,133085,0,2019,3,0,0,0,0,1,1,1,1,1,1.8499999999999936,2
7,139998,1,2020,3,0,0,0,0,1,1,1,1,2,2,3
16,133872,1,2019,1,-1,0,0,0,0,0,1,1,2,2,2
21,139400,1,2019,12,0,0,0,0.5,1,1,1,1,1,1,1
9,140156,0,2019,11,0,0,0,1,1,1,1,1,1,3,3
7,137361,1,2019,6,0,0,0,0,0,1,1,1,1,2,3
10A,138573,0,2020,3,0,0,0,0,1,1,1,1,1,3,3
28,136786,1,2019,7,-1,0,0,0,0.39999999999999469,1,1,1,1,2,3
8,137384,0,2019,6,0,0,0,0,1,1,1,1,2,3,3
10A,138584,0,2020,4,0,0,0,0,0,0,1,1,1,1,1
10G,135989,1,2019,5,-1,0,0,0,0,1,1,1,2,4,7
3,136798,1,2019,7,0,0,0,0,0,1,1,1,1,3,3
1,138337,0,2019,12,0,0,1,1,1,1,1,1,2,3,4
28,136785,1,2019,7,0,0,0,0,1,1,1,1,1,3,4
3,134127,0,2019,3,0,1,1,1,1,1,1,1,1,2,2
10C,133271,0,2019,3,0,0,0,0,0,1,1,1,1,2,5
1,133091,0,2019,1,0,0,0,0,1,1,1,1,1,2,2
21,136712,0,2019,5,0,0,0,0,0,0,1,1,2,2,3
13,138719,0,2020,3,0,0,0,0,1,1,1,1,1,2,3
15,133763,1,2019,3,0,0,1,1,1,1,1,1,2,2,2
21,139419,1,2020,2,0,0,1,1,1,1,1,1,1,2.9999999999999964,3
2,133913,0,2019,3,0,0,0,0.5,1,1,1,1,1,3,5
8,140031,1,2020,1,0,0,0,1,1,1,1,1,1,2,4
28,134097,1,2019,1,-1,-1,0,0,0.19999999999999729,1,1,1,1,3,4
3,140948,1,2019,12,0.20000000000000007,0.79999999999999993,1,1,1,1,1,1,1,1.6999999999999997,2
2,139307,1,2019,12,0,0,0,0,1,1,1,1,1,2,2
10A,133258,1,2019,5,0,0,0,0,1,1,1,1,1,1,1
3,139484,1,2020,1,5.5511151231257827e-17,0.49999999999999994,1,1,1,1,1,1,1.0000000000000002,1.7499999999999998,2
10G,136020,1,2019,6,0,0,0,0,0,0,1,1,1,2,3
10G,136044,1,2019,8,1,1,1,1,1,1,1,1,3.0000000000000027,5,5
3,140948,1,2020,1,1,1,1,1,1,1,1,1,1,1,1
21,134020,0,2019,5,1,1,1,1,1,1,1,1,1,1,1
1,133087,0,2019,5,0,0,0.20000000000000062,1,1,1,1,1,1,1,1
3,136809,1,2019,6,0,0,0,1,1,1,1,1,1,1,1
10G,138691,1,2019,11,0,0.99999999999999711,1,1,1,1,1,1,1,2,3
2,139261,0,2020,3,0,0,0,0,1,1,1,1,2,4,5
3,139484,1,2020,2,0.8,1,1,1,1,1,1,1,1.2000000000000002,1.7999999999999998,2
1,138428,0,2019,10,0,0,0,0,1,1,1,1,1,2,2
4,136973,0,2019,8,0,0,0,0,0,1,1,1,1,2,2
1,138497,0,2019,11,0,0,0,0,0,1,1,1,4,4,4
13,138719,0,2019,11,0,0,0,0,1,1,1,1,1,4,4
3,140949,1,2019,9,0,0,0,0,0,0.89999999999999925,1,1,1,1,1
2,139294,1,2020,3,0,0,0,1,1,1,1,1,1,5,5
7,135621,0,2019,5,1,1,1,1,1,1,1,1,2,2,3
3,136803,0,2019,7,0,0,1,1,1,1,1,1,1,1,1
21,134055,1,2019,5,0,0,0,1,1,1,1,1,1,1,1
21,136717,1,2019,5,0,0,0,1,1,1,1,1,1,2,3
16,139231,0,2019,12,0,0,0,1,1,1,1,1,1,1,2
10G,138629,0,2019,9,0,0,0,0,1,1,1,1,2,4,7
10G,138711,0,2019,11,0,0,0,0,0,1,1,1,1,1,1
13,133376,0,2019,4,0,0,0,1,1,1,1,1,2,3,5
8,140010,0,2019,9,0,0,0,0,0,1,1,1,1,4,4
3,136806,0,2019,7,0,0,1,1,1,1,1,1,1,1,1
7,140003,1,2019,11,0,0,0,1,1,1,1,1,2,7.0999999999999783,10
2,139264,0,2019,9,0,0,0,1,1,1,1,1,1,5,5
3,134121,1,2019,5,1,1,1,1,1,1,1,1,1.2000000000000026,2,2
15,139112,1,2020,1,0,0,0,1,1,1,1,1,1,3,4
8,140082,1,2019,11,1,1,1,1,1,1,1,1,1,1,1
21,139414,0,2020,2,0,0,0,0,1,1,1,1,1,2.7499999999999956,9
8,134745,1,2019,4,1,1,1,1,1,1,1,1,1,1,1
10A,133234,0,2019,2,0,0,0,1,1,1,1,1,1,3.4999999999999925,5
3,136810,1,2019,6,0,0,0,0,1,1,1,1,1,2,3
3,136798,1,2019,6,0,0,0,0,1,1,1,1,1,3,3
1,132994,0,2019,5,-1,0,1,1,1,1,1,1,1,1,5
7,139999,1,2020,3,0,0,0,0,0,1,1,1,2,4,5
8,137422,0,2019,8,1,1,1,1,1,1,1,1,1,1,1
3,136799,1,2019,7,0,1,1,1,1,1,1,1,2,3,3
15,133750,0,2019,5,-1,0,0,0,1,1,1,1,2,3,3
15,136437,0,2019,5,0,0,0,0,0,1,1,1,1,5,8
3,139486,1,2020,3,1,1,1,1,1,1,1,1,1,1,1
21,134073,1,2019,3,-1,-1,0,0,0,0,1,1,1,1,2
8,140087,1,2019,11,1,1,1,1,1,1,1,1,1,1,1
16,133850,0,2019,5,0,0,0,1,1,1,1,1,1,1,4
15,139099,0,2019,10,0,0,0,0,0,0,1,1,1,2,2
8,140010,0,2020,3,0,0,0,0,0,0,1,1,1,1,5
10G,133307,1,2019,4,0,0,0,0,0,1,1,1,1,2,4
1,133126,1,2019,5,1,1,1,1,1,1,1,1,1,1,1
2,139275,0,2020,3,0,0,0,0,0,1,1,1,2,5,6
10C,138614,0,2020,2,0,0,0,0,0,1,1,1,1,3,6
10A,138610,1,2020,4,1,1,1,1,1,1,1,1,1,1,1
2,133923,0,2019,5,0,0,0,0,1,1,1,1,2,5,5
8,134724,0,2019,4,1,1,1,1,1,1,1,1,1,1,1
8,134680,0,2019,4,0,0,0,0,0,1,1,1,1,1.7999999999999892,3
21,139410,0,2020,4,1,1,1,1,1,1,1,1,1,1,1
21,136716,1,2019,5,0,0,0,0,1,1,1,1,4,5,5
2,136609,0,2019,5,0,0,0,1,1,1,1,1,2,5,5
7,140002,1,2019,9,0,0,0,0,0,1,1,1,1.6000000000000087,4,4
2,136635,1,2019,5,0,0,0,0,1,1,1,1,2,4,5
